id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
122793987,2022-06-18,39.50933,-76.3430033333,4.0,Harford,Maryland,United States,Spotted Lanternfly
122810159,2022-06-21,39.5315114961,-76.3571486995,199.0,Harford,Maryland,United States,Spotted Lanternfly
122816159,2022-06-11,39.49354604,-75.98905363,7.0,Cecil,Maryland,United States,Spotted Lanternfly
122824781,2022-06-21,39.4166658114,-76.5806456548,12.0,Baltimore,Maryland,United States,Spotted Lanternfly
122829179,2022-06-21,39.6735317776,-77.5535228121,25.0,Washington,Maryland,United States,Spotted Lanternfly
122888494,2022-06-20,39.5490576289,-76.0692072895,453.0,Cecil,Maryland,United States,Spotted Lanternfly
122892219,2022-06-21,39.523555,-76.1906583333,10.0,Harford,Maryland,United States,Spotted Lanternfly
122946455,2022-06-08,39.4933044063,-76.6898428649,395.0,Baltimore,Maryland,United States,Spotted Lanternfly
122947193,2022-06-08,39.4935271744,-76.6902140155,322.0,Baltimore,Maryland,United States,Spotted Lanternfly
122990842,2022-06-22,39.5316204,-76.3571664,34.0,Harford,Maryland,United States,Spotted Lanternfly
123144597,2022-06-20,39.6879047373,-77.9670714359,200.0,Washington,Maryland,United States,Spotted Lanternfly
123161272,2022-06-22,39.414287242,-76.4101608843,173.0,Baltimore,Maryland,United States,Spotted Lanternfly
123249791,2022-06-24,39.602998537,-76.1128797569,8.0,Cecil,Maryland,United States,Spotted Lanternfly
123249865,2022-06-24,39.6030859161,-76.1128290406,8.0,Cecil,Maryland,United States,Spotted Lanternfly
123585911,2022-06-26,39.5365405223,-76.3064975292,10.0,Harford,Maryland,United States,Spotted Lanternfly
123588391,2022-06-25,39.4329494,-76.7627606,202.0,Baltimore,Maryland,United States,Spotted Lanternfly
123599055,2022-06-08,39.4913023075,-76.6926404089,322.0,Baltimore,Maryland,United States,Spotted Lanternfly
123615657,2022-06-26,39.524555,-75.97953,13.0,Cecil,Maryland,United States,Spotted Lanternfly
123634598,2022-06-25,39.6918225247,-76.1935693022,133.0,Cecil,Maryland,United States,Spotted Lanternfly
123720741,2022-06-27,39.6104647464,-77.7188277617,7.0,Washington,Maryland,United States,Spotted Lanternfly
123740829,2022-06-26,39.5703966667,-76.3356783333,15.0,Harford,Maryland,United States,Spotted Lanternfly
